,date,equipment,city,ca,weekday,is_weekend,bool_school_holiday_A,bool_school_holiday_B,bool_school_holiday_C,is_bankholiday,distance_between_closest_bank_holiday,ca_last_year_same_weekday
810,2019-03-22,ordinateur,Paris,9091.813311128299,Friday,False,False,False,False,False,31,12439.76152927086
811,2019-03-23,ordinateur,Paris,4401.926571624914,Saturday,True,False,False,False,False,30,11700.712908283402
812,2019-03-24,ordinateur,Paris,10058.197130452438,Sunday,True,False,False,False,False,29,13009.64474413507
813,2019-03-25,ordinateur,Paris,8150.066910974407,Monday,False,False,False,False,False,28,8830.782524567989
814,2019-03-26,ordinateur,Paris,4359.399611081633,Tuesday,False,False,False,False,False,27,12576.172831806345
815,2019-03-27,ordinateur,Paris,5702.759221168149,Wednesday,False,False,False,False,False,26,8143.525689997471
816,2019-03-28,ordinateur,Paris,5794.904437070999,Thursday,False,False,False,False,False,25,7248.785555522109
817,2019-03-29,ordinateur,Paris,6670.287811522155,Friday,False,False,False,False,False,24,9091.813311128299
818,2019-03-30,ordinateur,Paris,7818.364847437456,Saturday,True,False,False,False,False,23,4401.926571624914
819,2019-03-31,ordinateur,Paris,6653.299640074254,Sunday,True,False,False,False,False,22,10058.197130452438
820,2019-04-01,ordinateur,Paris,8001.043847427177,Monday,False,False,False,False,False,21,8451.580967030346
821,2019-04-02,ordinateur,Paris,6383.597455164322,Tuesday,False,False,False,False,False,20,5993.812004916837
822,2019-04-03,ordinateur,Paris,14113.50307646396,Wednesday,False,False,False,False,False,19,12109.814617149617
823,2019-04-04,ordinateur,Paris,10575.072362573108,Thursday,False,False,False,False,False,18,14914.947000666889
824,2019-04-05,ordinateur,Paris,9145.63675143323,Friday,False,False,False,False,False,17,6052.767225180275
825,2019-04-06,ordinateur,Paris,9204.898242923848,Saturday,True,False,True,False,False,16,10457.979118727168
826,2019-04-07,ordinateur,Paris,9084.241842537538,Sunday,True,False,True,False,False,15,5504.34604690644
827,2019-04-08,ordinateur,Paris,7701.483530602349,Monday,False,False,True,False,False,14,8001.043847427177
828,2019-04-09,ordinateur,Paris,6304.4793234490735,Tuesday,False,False,True,False,False,13,6383.597455164322
829,2019-04-10,ordinateur,Paris,4740.03384511376,Wednesday,False,False,True,False,False,12,14113.50307646396
830,2019-04-11,ordinateur,Paris,4567.396569223306,Thursday,False,False,True,False,False,11,10575.072362573108
831,2019-04-12,ordinateur,Paris,6750.663599538038,Friday,False,False,True,False,False,10,9145.63675143323
832,2019-04-13,ordinateur,Paris,6788.316255952695,Saturday,True,True,True,False,False,9,9204.898242923848
833,2019-04-14,ordinateur,Paris,11520.365353433965,Sunday,True,True,True,False,False,8,9084.241842537538
834,2019-04-15,ordinateur,Paris,11299.884059417429,Monday,False,True,True,False,False,7,7701.483530602349
835,2019-04-16,ordinateur,Paris,12056.13459523776,Tuesday,False,True,True,False,False,6,6304.4793234490735
836,2019-04-17,ordinateur,Paris,9074.759265832521,Wednesday,False,True,True,False,False,5,4740.03384511376
837,2019-04-18,ordinateur,Paris,8498.36788822098,Thursday,False,True,True,False,False,4,4567.396569223306
838,2019-04-19,ordinateur,Paris,7918.48790897754,Friday,False,True,True,False,False,3,6750.663599538038
839,2019-04-20,ordinateur,Paris,9357.048835327938,Saturday,True,True,True,True,False,2,6788.316255952695
840,2019-04-21,ordinateur,Paris,8333.815568455948,Sunday,True,True,True,True,False,1,11520.365353433965
841,2019-04-22,ordinateur,Paris,9129.677899204002,Monday,False,True,True,True,True,0,11299.884059417429
842,2019-04-23,ordinateur,Paris,5757.571341585358,Tuesday,False,True,False,True,False,8,12056.13459523776
843,2019-04-24,ordinateur,Paris,6906.879190173173,Wednesday,False,True,False,True,False,7,9074.759265832521
844,2019-04-25,ordinateur,Paris,11007.410670675989,Thursday,False,True,False,True,False,6,8498.36788822098
845,2019-04-26,ordinateur,Paris,14141.49036242168,Friday,False,True,False,True,False,5,7918.48790897754
846,2019-04-27,ordinateur,Paris,11704.470696443157,Saturday,True,True,False,True,False,4,9357.048835327938
847,2019-04-28,ordinateur,Paris,5951.657652497518,Sunday,True,True,False,True,False,3,8333.815568455948
848,2019-04-29,ordinateur,Paris,13005.101700304798,Monday,False,False,False,True,False,2,9129.677899204002
849,2019-04-30,ordinateur,Paris,9641.892843087224,Tuesday,False,False,False,True,False,1,5757.571341585358
850,2019-05-01,ordinateur,Paris,7854.693824255873,Wednesday,False,False,False,True,True,0,8480.255260275999
851,2019-05-02,ordinateur,Paris,12100.72182181897,Thursday,False,False,False,True,False,6,11475.998913684763
852,2019-05-03,ordinateur,Paris,7491.119908487789,Friday,False,False,False,True,False,5,10114.044264700751
853,2019-05-04,ordinateur,Paris,7767.329716650078,Saturday,True,False,False,True,False,4,14127.998648389532
854,2019-05-05,ordinateur,Paris,4638.133918921541,Sunday,True,False,False,True,False,3,5221.521811820592
855,2019-05-06,ordinateur,Paris,7604.6721422584105,Monday,False,False,False,False,False,2,7754.662585213159
856,2019-05-07,ordinateur,Paris,9673.76832446437,Tuesday,False,False,False,False,False,1,10987.533976372191
857,2019-05-08,ordinateur,Paris,5989.924408195143,Wednesday,False,False,False,False,True,0,7854.693824255873
858,2019-05-09,ordinateur,Paris,8576.524830697947,Thursday,False,False,False,False,False,21,12100.72182181897
859,2019-05-10,ordinateur,Paris,6312.1816459545225,Friday,False,False,False,False,False,20,7491.119908487789
860,2019-05-11,ordinateur,Paris,12045.40824658559,Saturday,True,False,False,False,False,19,7767.329716650078
861,2019-05-12,ordinateur,Paris,9448.828028945863,Sunday,True,False,False,False,False,18,4638.133918921541
862,2019-05-13,ordinateur,Paris,7459.407228919252,Monday,False,False,False,False,False,17,7604.6721422584105
863,2019-05-14,ordinateur,Paris,4323.150547951093,Tuesday,False,False,False,False,False,16,9673.76832446437
864,2019-05-15,ordinateur,Paris,9960.856457147109,Wednesday,False,False,False,False,False,15,5989.924408195143
865,2019-05-16,ordinateur,Paris,6658.992932036344,Thursday,False,False,False,False,False,14,8576.524830697947
866,2019-05-17,ordinateur,Paris,10068.630237944355,Friday,False,False,False,False,False,13,6312.1816459545225
867,2019-05-18,ordinateur,Paris,9264.576813051992,Saturday,True,False,False,False,False,12,12045.40824658559
868,2019-05-19,ordinateur,Paris,8587.604269905736,Sunday,True,False,False,False,False,11,9448.828028945863
869,2019-05-20,ordinateur,Paris,9639.370682210532,Monday,False,False,False,False,False,10,7459.407228919252
870,2019-05-21,ordinateur,Paris,5721.288967752097,Tuesday,False,False,False,False,False,9,4323.150547951093
871,2019-05-22,ordinateur,Paris,7935.715434020855,Wednesday,False,False,False,False,False,8,9960.856457147109
872,2019-05-23,ordinateur,Paris,8481.349081194716,Thursday,False,False,False,False,False,7,6658.992932036344
873,2019-05-24,ordinateur,Paris,9726.166486512331,Friday,False,False,False,False,False,6,10068.630237944355
874,2019-05-25,ordinateur,Paris,4642.775029260932,Saturday,True,False,False,False,False,5,9264.576813051992
875,2019-05-26,ordinateur,Paris,10473.202082507065,Sunday,True,False,False,False,False,4,8587.604269905736
876,2019-05-27,ordinateur,Paris,10863.77037906869,Monday,False,False,False,False,False,3,9639.370682210532
877,2019-05-28,ordinateur,Paris,12087.773022313313,Tuesday,False,False,False,False,False,2,5721.288967752097
878,2019-05-29,ordinateur,Paris,5793.464757519239,Wednesday,False,False,False,False,False,1,7935.715434020855
879,2019-05-30,ordinateur,Paris,5933.773624047773,Thursday,False,True,True,True,True,0,8481.349081194716
880,2019-05-31,ordinateur,Paris,6143.045337320462,Friday,False,True,True,True,False,10,9726.166486512331
881,2019-06-01,ordinateur,Paris,10106.772153730748,Saturday,True,True,True,True,False,9,8740.934573947492
882,2019-06-02,ordinateur,Paris,9126.910573194802,Sunday,True,True,True,True,False,8,11905.44981838088
883,2019-06-03,ordinateur,Paris,11807.196936546365,Monday,False,False,False,False,False,7,9918.314263535809
884,2019-06-04,ordinateur,Paris,7754.919093647559,Tuesday,False,False,False,False,False,6,6904.420832998988
885,2019-06-05,ordinateur,Paris,6859.4977463487585,Wednesday,False,False,False,False,False,5,6254.198605732365
886,2019-06-06,ordinateur,Paris,5899.961282621142,Thursday,False,False,False,False,False,4,8712.26645561824
887,2019-06-07,ordinateur,Paris,11377.01676184078,Friday,False,False,False,False,False,3,11090.396506154011
888,2019-06-08,ordinateur,Paris,8145.233276521405,Saturday,True,False,False,False,False,2,10106.772153730748
889,2019-06-09,ordinateur,Paris,7824.798540146154,Sunday,True,False,False,False,False,1,9126.910573194802
890,2019-06-10,ordinateur,Paris,4905.942423531878,Monday,False,False,False,False,True,0,11807.196936546365
891,2019-06-11,ordinateur,Paris,7793.95347289386,Tuesday,False,False,False,False,False,33,7754.919093647559
892,2019-06-12,ordinateur,Paris,9887.247265985723,Wednesday,False,False,False,False,False,32,6859.4977463487585
893,2019-06-13,ordinateur,Paris,6281.15183089364,Thursday,False,False,False,False,False,31,5899.961282621142
894,2019-06-14,ordinateur,Paris,9881.380238057687,Friday,False,False,False,False,False,30,11377.01676184078
895,2019-06-15,ordinateur,Paris,11465.531969048667,Saturday,True,False,False,False,False,29,8145.233276521405
896,2019-06-16,ordinateur,Paris,7537.168238503396,Sunday,True,False,False,False,False,28,7824.798540146154
897,2019-06-17,ordinateur,Paris,9094.790710580892,Monday,False,False,False,False,False,27,4905.942423531878
898,2019-06-18,ordinateur,Paris,6505.138988987656,Tuesday,False,False,False,False,False,26,7793.95347289386
899,2019-06-19,ordinateur,Paris,10443.39404115332,Wednesday,False,False,False,False,False,25,9887.247265985723
900,2019-06-20,ordinateur,Paris,11956.774519076396,Thursday,False,False,False,False,False,24,6281.15183089364
901,2019-06-21,ordinateur,Paris,6287.118520799159,Friday,False,False,False,False,False,23,9881.380238057687
902,2019-06-22,ordinateur,Paris,8416.911441655773,Saturday,True,False,False,False,False,22,11465.531969048667
903,2019-06-23,ordinateur,Paris,9732.025521759662,Sunday,True,False,False,False,False,21,7537.168238503396
904,2019-06-24,ordinateur,Paris,5534.105082714194,Monday,False,False,False,False,False,20,9094.790710580892
905,2019-06-25,ordinateur,Paris,9124.703713827574,Tuesday,False,False,False,False,False,19,6505.138988987656
906,2019-06-26,ordinateur,Paris,6516.280385659477,Wednesday,False,False,False,False,False,18,10443.39404115332
907,2019-06-27,ordinateur,Paris,8124.551082676094,Thursday,False,False,False,False,False,17,11956.774519076396
908,2019-06-28,ordinateur,Paris,9137.979883617108,Friday,False,False,False,False,False,16,6287.118520799159
909,2019-06-29,ordinateur,Paris,9904.56265704683,Saturday,True,False,False,False,False,15,8416.911441655773
910,2019-06-30,ordinateur,Paris,5588.2905255379,Sunday,True,False,False,False,False,14,9732.025521759662
911,2019-07-01,ordinateur,Paris,6655.078537057434,Monday,False,False,False,False,False,13,11992.479518317054
912,2019-07-02,ordinateur,Paris,7552.104625365586,Tuesday,False,False,False,False,False,12,6089.0082394793235
913,2019-07-03,ordinateur,Paris,9224.781893999598,Wednesday,False,False,False,False,False,11,6349.804677803802
914,2019-07-04,ordinateur,Paris,10926.050295807005,Thursday,False,False,False,False,False,10,12045.795839650178
915,2019-07-05,ordinateur,Paris,8298.923956366405,Friday,False,False,False,False,False,9,11531.368611992244
916,2019-07-06,ordinateur,Paris,7452.527182011308,Saturday,True,True,True,True,False,8,6820.006713519321
917,2019-07-07,ordinateur,Paris,10060.780527704796,Sunday,True,True,True,True,False,7,12959.711927646622
918,2019-07-08,ordinateur,Paris,9821.751003409116,Monday,False,True,True,True,False,6,6655.078537057434
919,2019-07-09,ordinateur,Paris,5606.7283537165795,Tuesday,False,True,True,True,False,5,7552.104625365586
920,2019-07-10,ordinateur,Paris,7273.021131372166,Wednesday,False,True,True,True,False,4,9224.781893999598
921,2019-07-11,ordinateur,Paris,11597.431784860984,Thursday,False,True,True,True,False,3,10926.050295807005
922,2019-07-12,ordinateur,Paris,6174.634368268779,Friday,False,True,True,True,False,2,8298.923956366405
923,2019-07-13,ordinateur,Paris,6165.31485176701,Saturday,True,True,True,True,False,1,7452.527182011308
924,2019-07-14,ordinateur,Paris,7115.6382833208145,Sunday,True,True,True,True,True,0,10060.780527704796
925,2019-07-15,ordinateur,Paris,6389.3834709211715,Monday,False,True,True,True,False,31,9821.751003409116
926,2019-07-16,ordinateur,Paris,14039.987866735657,Tuesday,False,True,True,True,False,30,5606.7283537165795
927,2019-07-17,ordinateur,Paris,7704.222013438693,Wednesday,False,True,True,True,False,29,7273.021131372166
928,2019-07-18,ordinateur,Paris,9696.010406141899,Thursday,False,True,True,True,False,28,11597.431784860984
929,2019-07-19,ordinateur,Paris,8431.284528509455,Friday,False,True,True,True,False,27,6174.634368268779
930,2019-07-20,ordinateur,Paris,8282.616564121196,Saturday,True,True,True,True,False,26,6165.31485176701
931,2019-07-21,ordinateur,Paris,7721.436499739246,Sunday,True,True,True,True,False,25,7115.6382833208145
932,2019-07-22,ordinateur,Paris,12452.174413622004,Monday,False,True,True,True,False,24,6389.3834709211715
933,2019-07-23,ordinateur,Paris,9645.084101139395,Tuesday,False,True,True,True,False,23,14039.987866735657
934,2019-07-24,ordinateur,Paris,8712.959478727207,Wednesday,False,True,True,True,False,22,7704.222013438693
935,2019-07-25,ordinateur,Paris,5759.883073331912,Thursday,False,True,True,True,False,21,9696.010406141899
936,2019-07-26,ordinateur,Paris,7540.224035428969,Friday,False,True,True,True,False,20,8431.284528509455
937,2019-07-27,ordinateur,Paris,4383.780190374346,Saturday,True,True,True,True,False,19,8282.616564121196
938,2019-07-28,ordinateur,Paris,13914.944906476014,Sunday,True,True,True,True,False,18,7721.436499739246
939,2019-07-29,ordinateur,Paris,8047.488647230894,Monday,False,True,True,True,False,17,12452.174413622004
940,2019-07-30,ordinateur,Paris,10335.473867608363,Tuesday,False,True,True,True,False,16,9645.084101139395
941,2019-07-31,ordinateur,Paris,10088.313007882864,Wednesday,False,True,True,True,False,15,8712.959478727207
942,2019-08-01,ordinateur,Paris,4877.202754290024,Thursday,False,True,True,True,False,14,8730.345133857601
943,2019-08-02,ordinateur,Paris,11812.037483141623,Friday,False,True,True,True,False,13,13243.80810390664
944,2019-08-03,ordinateur,Paris,9400.817879840113,Saturday,True,True,True,True,False,12,8521.939520455067
945,2019-08-04,ordinateur,Paris,9262.417705713979,Sunday,True,True,True,True,False,11,6339.449466292272
946,2019-08-05,ordinateur,Paris,6505.3847502262515,Monday,False,True,True,True,False,10,10313.548021320494
947,2019-08-06,ordinateur,Paris,6407.235304070786,Tuesday,False,True,True,True,False,9,14624.85919179662
948,2019-08-07,ordinateur,Paris,7816.040433971366,Wednesday,False,True,True,True,False,8,7827.228802961414
949,2019-08-08,ordinateur,Paris,7327.184088086622,Thursday,False,True,True,True,False,7,4877.202754290024
950,2019-08-09,ordinateur,Paris,12683.164921391706,Friday,False,True,True,True,False,6,11812.037483141623
951,2019-08-10,ordinateur,Paris,8821.726816826771,Saturday,True,True,True,True,False,5,9400.817879840113
952,2019-08-11,ordinateur,Paris,8357.656366847019,Sunday,True,True,True,True,False,4,9262.417705713979
953,2019-08-12,ordinateur,Paris,8789.586564676094,Monday,False,True,True,True,False,3,6505.3847502262515
954,2019-08-13,ordinateur,Paris,9828.251557991636,Tuesday,False,True,True,True,False,2,6407.235304070786
955,2019-08-14,ordinateur,Paris,9537.495780376865,Wednesday,False,True,True,True,False,1,7816.040433971366
956,2019-08-15,ordinateur,Paris,9091.53478061721,Thursday,False,True,True,True,True,0,7327.184088086622
957,2019-08-16,ordinateur,Paris,5051.592910865667,Friday,False,True,True,True,False,77,12683.164921391706
958,2019-08-17,ordinateur,Paris,10340.236615977854,Saturday,True,True,True,True,False,76,8821.726816826771
959,2019-08-18,ordinateur,Paris,5531.924125174107,Sunday,True,True,True,True,False,75,8357.656366847019
960,2019-08-19,ordinateur,Paris,8146.648457555275,Monday,False,True,True,True,False,74,8789.586564676094
961,2019-08-20,ordinateur,Paris,8278.986162956475,Tuesday,False,True,True,True,False,73,9828.251557991636
962,2019-08-21,ordinateur,Paris,8996.261179043213,Wednesday,False,True,True,True,False,72,9537.495780376865
963,2019-08-22,ordinateur,Paris,5851.248551024821,Thursday,False,True,True,True,False,71,9091.53478061721
964,2019-08-23,ordinateur,Paris,7561.597532339591,Friday,False,True,True,True,False,70,5051.592910865667
965,2019-08-24,ordinateur,Paris,7971.965534722049,Saturday,True,True,True,True,False,69,10340.236615977854
966,2019-08-25,ordinateur,Paris,9563.791938092234,Sunday,True,True,True,True,False,68,5531.924125174107
967,2019-08-26,ordinateur,Paris,9936.776793141356,Monday,False,True,True,True,False,67,8146.648457555275
968,2019-08-27,ordinateur,Paris,10012.8548292488,Tuesday,False,True,True,True,False,66,8278.986162956475
969,2019-08-28,ordinateur,Paris,13519.104449846289,Wednesday,False,True,True,True,False,65,8996.261179043213
970,2019-08-29,ordinateur,Paris,6596.886582563895,Thursday,False,True,True,True,False,64,5851.248551024821
971,2019-08-30,ordinateur,Paris,10512.093482161708,Friday,False,True,True,True,False,63,7561.597532339591
972,2019-08-31,ordinateur,Paris,6602.051236638268,Saturday,True,True,True,True,False,62,7971.965534722049
973,2019-09-01,ordinateur,Paris,10140.490409298627,Sunday,True,True,True,True,False,61,9160.711201991602
974,2019-09-02,ordinateur,Paris,10577.869893383173,Monday,False,False,False,False,False,60,4841.70526811833
975,2019-09-03,ordinateur,Paris,8538.917324697622,Tuesday,False,False,False,False,False,59,8321.081337850253
976,2019-09-04,ordinateur,Paris,11974.307828009292,Wednesday,False,False,False,False,False,58,10983.085476861497
977,2019-09-05,ordinateur,Paris,5812.893102977951,Thursday,False,False,False,False,False,57,8231.789625548052
978,2019-09-06,ordinateur,Paris,13842.092065331568,Friday,False,False,False,False,False,56,8353.019302657873
979,2019-09-07,ordinateur,Paris,14402.088416463877,Saturday,True,False,False,False,False,55,5120.362177465448
980,2019-09-08,ordinateur,Paris,7973.611256120824,Sunday,True,False,False,False,False,54,10140.490409298627
981,2019-09-09,ordinateur,Paris,6588.67858184165,Monday,False,False,False,False,False,53,10577.869893383173
982,2019-09-10,ordinateur,Paris,10497.387211510926,Tuesday,False,False,False,False,False,52,8538.917324697622
983,2019-09-11,ordinateur,Paris,10721.544629177355,Wednesday,False,False,False,False,False,51,11974.307828009292
984,2019-09-12,ordinateur,Paris,7548.945333349471,Thursday,False,False,False,False,False,50,5812.893102977951
985,2019-09-13,ordinateur,Paris,6846.758831467426,Friday,False,False,False,False,False,49,13842.092065331568
986,2019-09-14,ordinateur,Paris,7764.517704425768,Saturday,True,False,False,False,False,48,14402.088416463877
987,2019-09-15,ordinateur,Paris,13891.47835466535,Sunday,True,False,False,False,False,47,7973.611256120824
988,2019-09-16,ordinateur,Paris,6959.34154432772,Monday,False,False,False,False,False,46,6588.67858184165
989,2019-09-17,ordinateur,Paris,6968.910081535936,Tuesday,False,False,False,False,False,45,10497.387211510926
990,2019-09-18,ordinateur,Paris,12695.977655587343,Wednesday,False,False,False,False,False,44,10721.544629177355
991,2019-09-19,ordinateur,Paris,11263.184819333503,Thursday,False,False,False,False,False,43,7548.945333349471
992,2019-09-20,ordinateur,Paris,10950.789470729029,Friday,False,False,False,False,False,42,6846.758831467426
993,2019-09-21,ordinateur,Paris,12976.313257543916,Saturday,True,False,False,False,False,41,7764.517704425768
994,2019-09-22,ordinateur,Paris,11538.551472212284,Sunday,True,False,False,False,False,40,13891.47835466535
995,2019-09-23,ordinateur,Paris,8388.399968797741,Monday,False,False,False,False,False,39,6959.34154432772
996,2019-09-24,ordinateur,Paris,9125.637496038271,Tuesday,False,False,False,False,False,38,6968.910081535936
997,2019-09-25,ordinateur,Paris,10942.66582047517,Wednesday,False,False,False,False,False,37,12695.977655587343
998,2019-09-26,ordinateur,Paris,6716.590971314337,Thursday,False,False,False,False,False,36,11263.184819333503
999,2019-09-27,ordinateur,Paris,13205.538064785536,Friday,False,False,False,False,False,35,10950.789470729029
1000,2019-09-28,ordinateur,Paris,5749.980155948769,Saturday,True,False,False,False,False,34,12976.313257543916
1001,2019-09-29,ordinateur,Paris,12399.712094342925,Sunday,True,False,False,False,False,33,11538.551472212284
1002,2019-09-30,ordinateur,Paris,12242.69691486333,Monday,False,False,False,False,False,32,8388.399968797741
1003,2019-10-01,ordinateur,Paris,7457.554495359004,Tuesday,False,False,False,False,False,31,7287.500593351913
1004,2019-10-02,ordinateur,Paris,5878.3515049319885,Wednesday,False,False,False,False,False,30,8824.852327586676
1005,2019-10-03,ordinateur,Paris,8753.394286827777,Thursday,False,False,False,False,False,29,8342.793900676601
1006,2019-10-04,ordinateur,Paris,7589.5134970799645,Friday,False,False,False,False,False,28,11122.406365597568
1007,2019-10-05,ordinateur,Paris,11466.24427578359,Saturday,True,False,False,False,False,27,8850.785882104958
1008,2019-10-06,ordinateur,Paris,9550.490241921958,Sunday,True,False,False,False,False,26,9970.844431839105
1009,2019-10-07,ordinateur,Paris,7824.126776673875,Monday,False,False,False,False,False,25,14136.882749477048
1010,2019-10-08,ordinateur,Paris,9110.431132323352,Tuesday,False,False,False,False,False,24,7457.554495359004
1011,2019-10-09,ordinateur,Paris,11631.810375110652,Wednesday,False,False,False,False,False,23,5878.3515049319885
1012,2019-10-10,ordinateur,Paris,13225.342329395859,Thursday,False,False,False,False,False,22,8753.394286827777
1013,2019-10-11,ordinateur,Paris,9757.619693166704,Friday,False,False,False,False,False,21,7589.5134970799645
1014,2019-10-12,ordinateur,Paris,8884.409944460978,Saturday,True,False,False,False,False,20,11466.24427578359
1015,2019-10-13,ordinateur,Paris,10444.488447254416,Sunday,True,False,False,False,False,19,9550.490241921958
1016,2019-10-14,ordinateur,Paris,4544.290123350073,Monday,False,False,False,False,False,18,7824.126776673875
1017,2019-10-15,ordinateur,Paris,6319.884771223721,Tuesday,False,False,False,False,False,17,9110.431132323352
1018,2019-10-16,ordinateur,Paris,9459.071474885874,Wednesday,False,False,False,False,False,16,11631.810375110652
1019,2019-10-17,ordinateur,Paris,10769.205079939711,Thursday,False,False,False,False,False,15,13225.342329395859
1020,2019-10-18,ordinateur,Paris,8780.944192693993,Friday,False,False,False,False,False,14,9757.619693166704
1021,2019-10-19,ordinateur,Paris,5305.891703402558,Saturday,True,True,True,True,False,13,8884.409944460978
1022,2019-10-20,ordinateur,Paris,14271.690662683572,Sunday,True,True,True,True,False,12,10444.488447254416
1023,2019-10-21,ordinateur,Paris,8483.303356064476,Monday,False,True,True,True,False,11,4544.290123350073
1024,2019-10-22,ordinateur,Paris,6741.3825438147,Tuesday,False,True,True,True,False,10,6319.884771223721
1025,2019-10-23,ordinateur,Paris,4976.774637724474,Wednesday,False,True,True,True,False,9,9459.071474885874
1026,2019-10-24,ordinateur,Paris,6401.126843833975,Thursday,False,True,True,True,False,8,10769.205079939711
1027,2019-10-25,ordinateur,Paris,8282.356581265374,Friday,False,True,True,True,False,7,8780.944192693993
1028,2019-10-26,ordinateur,Paris,7136.3388175040345,Saturday,True,True,True,True,False,6,5305.891703402558
1029,2019-10-27,ordinateur,Paris,10652.559167195546,Sunday,True,True,True,True,False,5,14271.690662683572
1030,2019-10-28,ordinateur,Paris,12004.135760143137,Monday,False,True,True,True,False,4,8483.303356064476
1031,2019-10-29,ordinateur,Paris,15257.889988214873,Tuesday,False,True,True,True,False,3,6741.3825438147
1032,2019-10-30,ordinateur,Paris,8154.4690169574105,Wednesday,False,True,True,True,False,2,4976.774637724474
1033,2019-10-31,ordinateur,Paris,9349.349834987624,Thursday,False,True,True,True,False,1,6401.126843833975
1034,2019-11-01,ordinateur,Paris,10915.673333283044,Friday,False,True,True,True,True,0,9616.593754200314
1035,2019-11-02,ordinateur,Paris,10655.071775850152,Saturday,True,True,True,True,False,9,5444.429159785577
1036,2019-11-03,ordinateur,Paris,12583.97512489672,Sunday,True,True,True,True,False,8,6163.338523070665
1037,2019-11-04,ordinateur,Paris,8144.103724828786,Monday,False,False,False,False,False,7,8711.563951017222
1038,2019-11-05,ordinateur,Paris,8848.575688816509,Tuesday,False,False,False,False,False,6,12320.14293182748
1039,2019-11-06,ordinateur,Paris,4989.826101111059,Wednesday,False,False,False,False,False,5,12562.534294321973
1040,2019-11-07,ordinateur,Paris,9294.138790680046,Thursday,False,False,False,False,False,4,12771.579280389209
1041,2019-11-08,ordinateur,Paris,7407.117330615597,Friday,False,False,False,False,False,3,10915.673333283044
1042,2019-11-09,ordinateur,Paris,11098.61744348883,Saturday,True,False,False,False,False,2,10655.071775850152
1043,2019-11-10,ordinateur,Paris,4370.289735544733,Sunday,True,False,False,False,False,1,12583.97512489672
1044,2019-11-11,ordinateur,Paris,7858.294715392188,Monday,False,False,False,False,True,0,8144.103724828786
1045,2019-11-12,ordinateur,Paris,10557.202116268154,Tuesday,False,False,False,False,False,43,8848.575688816509
1046,2019-11-13,ordinateur,Paris,8164.8819628387855,Wednesday,False,False,False,False,False,42,4989.826101111059
1047,2019-11-14,ordinateur,Paris,10466.933202131573,Thursday,False,False,False,False,False,41,9294.138790680046
1048,2019-11-15,ordinateur,Paris,7951.948091515545,Friday,False,False,False,False,False,40,7407.117330615597
1049,2019-11-16,ordinateur,Paris,11420.534997906556,Saturday,True,False,False,False,False,39,11098.61744348883
1050,2019-11-17,ordinateur,Paris,10753.696042160516,Sunday,True,False,False,False,False,38,4370.289735544733
1051,2019-11-18,ordinateur,Paris,9702.0935386271,Monday,False,False,False,False,False,37,7858.294715392188
1052,2019-11-19,ordinateur,Paris,6439.26018759507,Tuesday,False,False,False,False,False,36,10557.202116268154
1053,2019-11-20,ordinateur,Paris,8551.434962350631,Wednesday,False,False,False,False,False,35,8164.8819628387855
1054,2019-11-21,ordinateur,Paris,6703.475011933164,Thursday,False,False,False,False,False,34,10466.933202131573
1055,2019-11-22,ordinateur,Paris,6296.508911346019,Friday,False,False,False,False,False,33,7951.948091515545
1056,2019-11-23,ordinateur,Paris,13647.105458304692,Saturday,True,False,False,False,False,32,11420.534997906556
1057,2019-11-24,ordinateur,Paris,9325.028868903493,Sunday,True,False,False,False,False,31,10753.696042160516
1058,2019-11-25,ordinateur,Paris,13151.168843402624,Monday,False,False,False,False,False,30,9702.0935386271
1059,2019-11-26,ordinateur,Paris,13072.348855324573,Tuesday,False,False,False,False,False,29,6439.26018759507
1060,2019-11-27,ordinateur,Paris,7029.33985989536,Wednesday,False,False,False,False,False,28,8551.434962350631
1061,2019-11-28,ordinateur,Paris,13272.686609815151,Thursday,False,False,False,False,False,27,6703.475011933164
1062,2019-11-29,ordinateur,Paris,11907.502148298232,Friday,False,False,False,False,False,26,6296.508911346019
1063,2019-11-30,ordinateur,Paris,8614.628606594983,Saturday,True,False,False,False,False,25,13647.105458304692
1064,2019-12-01,ordinateur,Paris,4826.085108256128,Sunday,True,False,False,False,False,24,9057.00411000093
1065,2019-12-02,ordinateur,Paris,7988.976424742122,Monday,False,False,False,False,False,23,11583.385909912004
1066,2019-12-03,ordinateur,Paris,10189.722118524682,Tuesday,False,False,False,False,False,22,4798.500222936705
1067,2019-12-04,ordinateur,Paris,10287.440890922591,Wednesday,False,False,False,False,False,21,5180.864054201422
1068,2019-12-05,ordinateur,Paris,5805.565012855085,Thursday,False,False,False,False,False,20,9736.89283634316
1069,2019-12-06,ordinateur,Paris,14822.200389673755,Friday,False,False,False,False,False,19,7868.472308578483
1070,2019-12-07,ordinateur,Paris,11957.268707496543,Saturday,True,False,False,False,False,18,10490.31136132305
1071,2019-12-08,ordinateur,Paris,13530.77026356551,Sunday,True,False,False,False,False,17,4826.085108256128
1072,2019-12-09,ordinateur,Paris,5187.802721028736,Monday,False,False,False,False,False,16,7988.976424742122
1073,2019-12-10,ordinateur,Paris,9217.971464995624,Tuesday,False,False,False,False,False,15,10189.722118524682
1074,2019-12-11,ordinateur,Paris,13495.358705901006,Wednesday,False,False,False,False,False,14,10287.440890922591
